Time,FrontalAxis,VerticalAxis,LateralAxis,Gender,SensorId,signal,Phase,Frequence,Activity
271.5,0.96383,-0.19751,-0.25315,1,1,-67.0,1.9451,922.25,3
273.5,0.8934799999999999,-0.19751,-0.27595,1,1,-67.0,2.4375,921.75,3
283.75,0.96383,-0.19751,-0.25315,1,3,-51.5,6.2234,922.25,3
284.0,0.9403799999999999,-0.17454,-0.26455,1,3,-51.5,5.1281,923.75,3
288.32,1.0928,-0.26641,-0.18473,1,3,-50.0,5.5469,923.25,3
288.5,0.9521,-0.17454,-0.25315,1,3,-50.5,0.029146,922.25,3
288.75,0.9990100000000001,-0.17454,-0.24174,1,3,-52.0,0.7639199999999999,925.75,3
291.6,0.97555,-0.18603,-0.25315,1,3,-50.5,5.1787,923.75,3
291.75,0.9872799999999999,-0.18603,-0.25315,1,3,-51.5,0.78386,921.25,3
292.25,0.9403799999999999,-0.16305999999999998,-0.25315,1,3,-50.5,4.8274,924.25,3
293.0,0.87003,-0.17454,-0.27595,1,3,-50.5,5.4963,923.25,3
294.75,1.0225,-0.20899,-0.21894,1,3,-50.5,4.8274,924.25,3
296.25,1.0342,-0.18603,-0.24174,1,3,-50.0,5.6128,923.75,3
296.75,0.9403799999999999,-0.16305999999999998,-0.29875999999999997,1,3,-52.0,1.0492,921.25,3
298.25,1.0576,0.16995,-0.19613,1,1,-58.5,5.6987,922.25,3
300.0,0.34238,0.97377,0.066138,1,1,-57.0,5.033,920.25,1
0.025,0.97555,-0.22048,-0.23034000000000002,1,3,-50.5,0.14573,921.75,3
0.75,0.8934799999999999,-0.23196,-0.26455,1,3,-51.0,6.1528,922.25,3
2.0,1.1045,-0.32383,-0.19613,1,3,-56.5,4.8167,920.75,3
21.25,1.1983,-0.35827,-0.16192,1,1,-68.0,0.9572,920.75,3
22.25,1.1632,-0.34679,-0.15052000000000001,1,1,-67.5,4.8075,923.25,3
23.75,0.8934799999999999,-0.20899,-0.28736,1,1,-67.0,0.67188,920.75,3
24.5,1.1983,-0.36976,-0.15052000000000001,1,1,-67.5,1.4235,923.25,3
27.5,0.88175,-0.22048,-0.28736,1,1,-65.0,5.4963,922.25,3
29.0,1.0694,-0.27789,-0.20754,1,1,-67.0,4.4148,920.25,3
30.5,0.9403799999999999,-0.22048,-0.28736,1,1,-66.5,5.2907,922.75,3
32.0,0.9052,-0.22048,-0.28736,1,1,-67.0,4.8213,923.25,3
33.0,1.0694,-0.27789,-0.21894,1,1,-68.0,5.3214,922.75,3
33.5,0.88175,-0.22048,-0.29875999999999997,1,1,-67.5,4.1111,920.75,3
34.25,1.1163,-0.31234,-0.20754,1,1,-67.0,4.7753,923.25,3
36.825,1.3156,-0.38124,-0.11631,1,1,-67.0,1.7319,923.25,3
37.25,0.8934799999999999,-0.22048,-0.27595,1,1,-67.5,5.8552,922.25,3
37.75,0.9169299999999999,-0.20899,-0.27595,1,1,-66.5,5.3919,922.75,3
38.25,1.2687,-0.38124,-0.12771,1,1,-68.0,1.1229,920.75,3
39.0,1.0225,-0.26641,-0.21894,1,1,-68.0,0.041417,921.75,3
39.75,1.3156,-0.39271999999999996,-0.11631,1,1,-68.0,5.8061,922.25,3
40.25,1.1397,-0.31234,-0.16192,1,1,-68.0,2.2074,922.75,3
41.75,0.9521,-0.20899,-0.27595,1,1,-68.0,4.852,923.25,3
43.75,1.2570000000000001,-0.38124,-0.13912,1,3,-51.5,0.33441,921.75,3
44.5,1.2452,-0.36976,-0.13912,1,1,-68.0,5.7171,922.25,3
46.75,0.8934799999999999,-0.20899,-0.28736,1,3,-52.0,0.036816,922.25,3
47.75,1.0342,-0.25493000000000005,-0.21894,1,1,-68.0,0.30526,921.25,3
51.0,0.9403799999999999,-0.19751,-0.27595,1,3,-52.0,0.40957,921.75,3
54.25,1.2452,-0.35827,-0.12771,1,3,-51.5,0.041417,922.25,3
55.5,1.0342,-0.25493000000000005,-0.23034000000000002,1,3,-52.0,4.9548,924.25,3
62.25,1.2921,-0.38124,-0.10490999999999999,1,1,-68.0,2.0233,922.75,3
63.5,0.96383,-0.22048,-0.25315,1,1,-68.5,6.0822,921.75,3
64.0,1.2218,-0.35827,-0.15052000000000001,1,1,-68.0,5.6282,922.25,3
64.5,1.2687,-0.36976,-0.13912,1,3,-51.5,5.8813,922.75,3
65.75,0.9052,-0.22048,-0.29875999999999997,1,3,-50.0,0.7915300000000001,921.75,3
66.25,0.8934799999999999,-0.19751,-0.28736,1,3,-50.0,4.9456,924.75,3
66.5,1.0576,-0.25493000000000005,-0.23034000000000002,1,3,-51.0,4.3611,925.75,3
66.75,0.88175,-0.20899,-0.29875999999999997,1,3,-49.5,5.6251,923.75,3
67.75,0.87003,-0.22048,-0.29875999999999997,1,3,-50.0,1.6552,920.75,3
68.25,0.9521,-0.22048,-0.26455,1,3,-49.5,0.9388,921.75,3
68.5,0.88175,-0.22048,-0.28736,1,3,-50.0,6.0408,923.25,3
68.75,1.0928,-0.30086,-0.20754,1,3,-50.0,5.0207,924.75,3
69.5,1.0459,-0.24344000000000002,-0.23034000000000002,1,3,-49.5,0.17794000000000001,922.75,3
69.75,0.9052,-0.19751,-0.27595,1,3,-50.0,1.3085,921.25,3
70.25,0.87003,-0.20899,-0.28736,1,3,-50.5,5.3106,924.25,3
70.5,0.88175,-0.20899,-0.28736,1,3,-51.0,1.9313,920.25,3
71.0,1.0342,-0.25493000000000005,-0.24174,1,3,-50.5,4.8811,924.75,3
71.85,1.3156,-0.39271999999999996,-0.11631,1,3,-49.5,5.6481,923.75,3
72.0,1.0342,-0.27789,-0.24174,1,3,-49.5,1.33,921.25,3
72.75,0.9403799999999999,-0.20899,-0.28736,1,3,-49.5,5.6251,924.25,3
73.25,1.2687,-0.36976,-0.12771,1,3,-49.5,1.2502,921.75,3
74.5,0.8583,0.16995,-0.082102,1,3,-55.5,4.9195,921.25,3
77.75,0.8114,0.6292800000000001,-0.13912,1,1,-61.5,1.0999,920.25,1
116.75,0.67069,0.84746,0.020525,1,3,-68.5,2.1721,920.25,1
131.0,0.57689,0.89339,-0.025087,1,1,-60.5,6.1022,920.75,1
150.0,0.61207,0.8819100000000001,-0.013684,1,4,-58.5,0.11505,921.25,1
151.75,-0.22044,0.92784,0.12315,1,4,-63.5,5.4639999999999995,922.25,4
152.75,0.27203,0.8819100000000001,-0.070699,1,1,-57.5,4.6878,925.25,4
153.25,0.36583000000000004,0.96229,-0.09350499999999999,1,1,-66.0,0.7915300000000001,924.25,4
159.25,0.9052,0.7096600000000001,0.054735,1,2,-56.5,0.25004,925.75,2
160.5,0.54171,0.8819100000000001,-0.15052000000000001,1,2,-57.5,0.48627,924.25,2
161.75,0.69414,0.82449,-0.09350499999999999,1,2,-57.5,6.1497,925.75,2
164.0,0.7176,0.79004,-0.070699,1,2,-57.0,6.0086,925.75,2
171.5,0.6472399999999999,0.8359700000000001,-0.12771,1,2,-57.0,5.8322,925.75,2
172.25,0.58862,0.84746,-0.16192,1,2,-57.0,5.9488,925.25,2
173.75,0.77622,0.77856,-0.070699,1,2,-55.0,1.0508,922.25,2
177.0,0.8231200000000001,0.75559,-0.047893,1,2,-57.0,5.9564,925.25,2
178.75,0.74105,0.77856,-0.070699,1,2,-57.5,5.757000000000001,925.75,2
182.25,0.97555,0.69818,0.0091224,1,2,-57.0,0.07209700000000001,924.25,2
184.75,0.60034,0.8359700000000001,-0.15052000000000001,1,2,-57.0,0.05215499999999999,924.25,2
186.5,0.7176,0.80152,-0.09350499999999999,1,2,-55.0,4.5989,921.25,2
187.25,0.77622,0.76708,-0.059296,1,2,-57.0,6.2387,924.25,2
191.0,0.61207,0.8359700000000001,-0.13912,1,2,-57.0,0.1626,923.75,2
192.25,0.79967,0.76708,-0.059296,1,2,-57.0,0.021476,924.25,2
193.75,0.77622,0.76708,-0.047893,1,2,-56.0,0.68262,922.75,2
195.25,0.74105,0.77856,-0.082102,1,2,-57.0,0.40344,923.25,2
197.0,0.9052,0.7096600000000001,0.0091224,1,2,-57.0,0.013806,924.25,2
201.75,0.7176,0.79004,-0.09350499999999999,1,2,-57.0,6.2356,924.25,2
203.75,0.72932,0.77856,-0.10490999999999999,1,2,-56.0,4.5713,921.25,2
206.5,0.78795,0.76708,-0.070699,1,2,-55.5,1.6199,920.75,2
222.5,0.7645,0.77856,-0.059296,1,2,-57.0,5.7079,925.75,2
226.25,0.70587,0.81301,-0.082102,1,2,-56.5,0.11350999999999999,924.25,2
229.75,0.61207,0.8359700000000001,-0.15052000000000001,1,2,-57.5,5.7494,925.75,2
232.25,0.7645,0.76708,-0.070699,1,2,-57.5,5.7064,925.75,2
236.5,0.77622,0.77856,-0.059296,1,2,-54.5,1.3559999999999999,921.75,2
237.25,0.7176,0.80152,-0.09350499999999999,1,2,-56.5,5.7632,925.75,2
240.75,0.8934799999999999,0.74411,-0.0022806,1,2,-54.5,5.0054,920.75,2
243.5,-0.45495,1.0082,0.077541,1,2,-50.5,5.0913,921.75,2
243.9,0.10787000000000001,0.97377,-0.20754,1,2,-50.0,1.8669,923.25,4
244.0,0.084423,0.9163600000000001,-0.17332999999999998,1,2,-49.0,4.3488,923.25,4
244.35,0.2603,1.2264,-0.21894,1,2,-47.5,4.1525,922.25,4
244.5,0.10787000000000001,0.96229,0.077541,1,2,-58.0,5.8291,925.75,4
248.0,-0.079733,0.8704200000000001,0.14595999999999998,1,4,-63.0,0.13806,920.75,4
248.75,0.87003,0.44555,0.25999,1,4,-63.0,4.5774,923.25,1
250.0,1.0928,-0.22048,-0.036489999999999995,1,1,-59.0,5.6251,921.25,3
250.5,1.0576,-0.19751,-0.13912,1,1,-62.0,5.3014,924.25,3
251.0,1.0811,-0.24344000000000002,-0.13912,1,3,-50.5,6.1988,921.75,3
251.75,1.2218,-0.30086,-0.09350499999999999,1,3,-49.5,5.8337,922.25,3
251.85,0.88175,-0.16305999999999998,-0.24174,1,1,-68.0,4.042,925.75,3
252.0,0.9052,-0.16305999999999998,-0.25315,1,1,-65.0,0.092039,923.75,3
252.83,0.9521,-0.15158,-0.23034000000000002,1,1,-66.5,0.13039,920.75,3
253.5,1.2335,-0.31234,-0.11631,1,1,-65.0,5.3996,921.75,3
253.75,0.8934799999999999,-0.18603,-0.25315,1,1,-66.5,5.3674,924.75,3
255.0,1.1983,-0.31234,-0.12771,1,1,-67.0,4.8597,925.25,3
256.1,1.2687,-0.33531,-0.10490999999999999,1,1,-65.0,0.77313,923.25,3
256.25,0.9169299999999999,-0.18603,-0.25315,1,1,-66.0,5.3751,924.75,3
257.32,1.0576,-0.20899,-0.20754,1,1,-65.5,6.0301,921.25,3
257.75,0.87003,-0.16305999999999998,-0.26455,1,3,-50.0,4.1034,924.25,3
258.0,1.128,-0.25493000000000005,-0.17332999999999998,1,1,-67.0,0.73324,920.25,3
258.5,1.1632,-0.27789,-0.13912,1,1,-65.0,0.78386,923.25,3
259.07,0.9169299999999999,-0.17454,-0.24174,1,1,-65.0,4.9348,922.25,3
259.75,0.9403799999999999,-0.17454,-0.24174,1,1,-66.0,5.8966,921.25,3
260.25,1.0107,-0.18603,-0.21894,1,1,-67.0,0.13652,920.75,3
260.75,1.1514,-0.26641,-0.13912,1,1,-65.0,5.4257,921.75,3
261.5,1.3156,-0.33531,-0.09350499999999999,1,1,-67.5,4.3718,925.75,3
261.75,0.8934799999999999,-0.17454,-0.26455,1,1,-65.5,0.19021,923.75,3
262.75,1.0811,-0.23196,-0.19613,1,1,-66.0,5.9135,924.25,3
263.5,0.88175,-0.17454,-0.26455,1,3,-50.0,4.7845,923.25,3
264.75,1.0107,-0.18603,-0.23034000000000002,1,3,-51.5,0.18101,925.25,3
265.25,1.2570000000000001,-0.32383,-0.11631,1,1,-67.0,0.62433,920.25,3
266.25,1.339,-0.35827,-0.09350499999999999,1,1,-65.0,4.8735,922.25,3
266.75,1.2804,-0.32383,-0.11631,1,3,-50.5,5.1434,922.75,3
267.0,0.9052,-0.17454,-0.26455,1,1,-65.5,5.8399,921.25,3
268.75,1.2687,-0.32383,-0.11631,1,1,-65.5,1.6015,922.25,3
269.5,0.9872799999999999,-0.17454,-0.24174,1,1,-66.5,5.6358,921.25,3
270.6,0.9521,-0.15158,-0.24174,1,1,-64.5,5.148,921.75,3
271.25,1.2101,-0.31234,-0.13912,1,1,-67.5,0.9694799999999999,925.75,3
271.75,0.9521,-0.17454,-0.25315,1,1,-65.0,1.1014,922.75,3
273.32,1.2687,-0.31234,-0.10490999999999999,1,1,-65.5,5.1572,924.75,3
274.25,0.8934799999999999,-0.16305999999999998,-0.26455,1,1,-65.5,5.7294,921.25,3
275.0,1.2687,-0.31234,-0.10490999999999999,1,1,-67.0,0.42951000000000006,920.25,3
275.5,1.3156,-0.32383,-0.10490999999999999,1,1,-64.5,0.46786000000000005,923.25,3
276.25,1.2687,-0.33531,-0.11631,1,1,-64.5,6.1574,923.75,3
277.5,0.9521,-0.16305999999999998,-0.25315,1,1,-66.5,0.64427,920.25,3
278.0,0.9872799999999999,-0.18603,-0.25315,1,1,-59.5,1.0247,923.25,3
279.0,1.2921,-0.34679,-0.12771,1,3,-51.0,4.7017,922.75,3
279.25,0.9169299999999999,-0.19751,-0.27595,1,1,-60.0,5.9319,921.25,3
280.25,1.2101,-0.31234,-0.13912,1,1,-59.5,5.4963,921.75,3
280.75,1.0107,-0.18603,-0.23034000000000002,1,1,-59.0,5.0483,922.25,3
281.25,1.2570000000000001,-0.32383,-0.13912,1,1,-59.5,0.36509,923.75,3
281.75,1.3273,-0.33531,-0.11631,1,1,-60.0,6.0025,921.25,3
282.25,0.9403799999999999,-0.17454,-0.27595,1,1,-60.0,6.1114,924.25,3
282.75,0.88175,-0.17454,-0.26455,1,1,-59.5,4.0374,923.25,3
283.75,1.339,-0.34679,-0.10490999999999999,1,1,-60.0,0.41571,923.75,3
284.25,0.9403799999999999,-0.17454,-0.26455,1,1,-61.0,5.1542,925.25,3
284.75,1.1397,-0.26641,-0.18473,1,1,-62.0,0.6995,920.25,3
285.25,1.1514,-0.28938,-0.17332999999999998,1,1,-60.0,4.0405,923.25,3
285.75,0.8934799999999999,-0.17454,-0.27595,1,1,-62.5,4.648,925.75,3
286.75,0.92865,-0.17454,-0.27595,1,1,-61.5,5.125,925.25,3
287.5,0.8934799999999999,-0.17454,-0.27595,1,1,-60.0,5.5039,921.75,3
288.1,0.96383,-0.16305999999999998,-0.26455,1,1,-59.5,4.9839,922.25,3
288.6,1.0342,-0.19751,-0.25315,1,1,-60.5,0.35741999999999996,923.75,3
289.25,0.92865,-0.17454,-0.27595,1,3,-52.0,6.0945,925.25,3
289.75,1.1045,-0.25493000000000005,-0.19613,1,1,-62.0,0.6872199999999999,920.25,3
290.75,1.0107,-0.19751,-0.24174,1,1,-62.5,4.6694,925.75,3
291.5,1.2218,-0.31234,-0.13912,1,1,-61.5,5.9764,921.25,3
293.25,0.88175,-0.17454,-0.27595,1,1,-63.0,4.5973,925.75,3
293.5,0.9052,-0.16305999999999998,-0.27595,1,1,-61.0,0.35435,923.75,3
293.75,0.97555,-0.17454,-0.26455,1,1,-61.5,5.9779,921.25,3
294.75,0.88175,-0.17454,-0.27595,1,3,-50.0,5.7785,921.75,3
295.25,1.0576,-0.20899,-0.20754,1,3,-50.5,4.0973,924.75,3
296.5,0.9403799999999999,-0.16305999999999998,-0.25315,1,1,-67.5,0.74245,925.25,3
296.75,1.2570000000000001,-0.31234,-0.12771,1,1,-67.0,4.9992,924.25,3
297.75,0.9052,-0.16305999999999998,-0.26455,1,1,-67.0,1.3867,924.75,3
298.57,0.88175,-0.16305999999999998,-0.29875999999999997,1,1,-67.0,0.45406,922.75,3
298.82,1.1045,-0.24344000000000002,-0.18473,1,1,-68.0,3.9684,925.25,3
299.32,0.9052,-0.16305999999999998,-0.26455,1,1,-67.0,5.1143,924.25,3
300.0,1.2101,-0.30086,-0.13912,1,3,-50.5,3.8994,924.75,3
301.0,0.9403799999999999,-0.16305999999999998,-0.26455,1,1,-66.5,0.58905,922.75,3
301.25,0.97555,-0.17454,-0.25315,1,1,-68.0,4.3151,925.25,3
301.75,1.128,-0.25493000000000005,-0.18473,1,3,-55.5,0.77466,920.25,3
302.5,1.0576,-0.24344000000000002,-0.21894,1,1,-63.0,4.6526,924.75,3
303.75,1.0225,-0.19751,-0.25315,1,1,-65.0,5.4639999999999995,920.75,3
305.0,1.1514,-0.26641,-0.20754,1,1,-63.5,1.3023,924.75,3
306.75,1.0576,-0.23196,-0.24174,1,1,-67.0,2.752,920.25,3
307.5,0.9990100000000001,-0.19751,-0.28736,1,1,-64.0,0.81148,922.25,3
309.5,1.2687,-0.32383,-0.16192,1,1,-64.5,1.31,921.75,3
310.25,1.0459,-0.22048,-0.26455,1,1,-65.0,0.26078,925.75,3
311.25,1.0576,-0.22048,-0.24174,1,1,-66.5,5.4349,920.75,3
312.0,1.128,-0.25493000000000005,-0.21894,1,1,-63.5,5.9902,923.25,3
314.0,1.1397,-0.25493000000000005,-0.21894,1,1,-66.5,5.8751,920.25,3
315.0,1.1749,-0.31234,-0.17332999999999998,1,1,-64.0,0.25004,925.75,3
316.25,1.0107,-0.19751,-0.27595,1,1,-62.0,4.921,924.25,3
317.5,1.0342,-0.22048,-0.25315,1,1,-63.0,0.30066,925.75,3
319.25,1.0811,-0.23196,-0.23034000000000002,1,1,-61.5,6.0485,923.25,3
320.25,1.0576,-0.22048,-0.23034000000000002,1,1,-60.5,5.642,923.75,3
321.0,0.9990100000000001,-0.18603,-0.27595,1,1,-63.0,5.6343,920.75,3
321.75,1.2687,-0.31234,-0.17332999999999998,1,1,-60.5,6.2632,923.25,3
322.5,1.0811,-0.22048,-0.23034000000000002,1,1,-66.0,0.8651700000000001,925.75,3
323.25,1.3742,-0.01378,0.19157000000000002,1,1,-67.0,4.5897,925.25,3
324.5,1.0107,0.42258,-0.082102,1,1,-57.0,5.1143,924.75,1
325.25,0.34238,0.92784,0.10035,1,4,-63.0,5.122000000000001,922.75,1
2.5,0.7527699999999999,0.81301,0.066138,1,1,-59.5,1.5463,921.75,1
6.25,0.60034,0.8819100000000001,-0.013684,1,1,-59.0,2.0172,921.25,1
11.0,0.5534399999999999,0.89339,-0.025087,1,1,-60.5,0.59518,922.75,1
15.75,0.67069,0.8589399999999999,0.020525,1,1,-61.0,6.0454,923.75,1
23.5,0.6472399999999999,0.84746,0.043332,1,1,-60.0,1.7871,921.25,1
27.0,0.56517,0.89339,0.0091224,1,1,-62.0,6.1635,923.25,1
33.0,0.63552,0.8704200000000001,0.066138,1,4,-58.5,1.6368,922.75,1
37.75,0.56517,0.9048700000000001,-0.0022806,1,1,-62.0,5.6128,923.75,1
41.75,0.5534399999999999,0.89339,-0.013684,1,1,-61.5,6.0868,923.25,1
46.5,0.57689,0.89339,-0.0022806,1,1,-58.5,5.507000000000001,923.25,1
47.6,1.1866,-0.048229,0.27139,1,3,-49.0,6.0147,922.75,3
48.0,0.88175,-0.24344000000000002,-0.28736,1,3,-50.5,4.197,925.25,3
48.1,1.2570000000000001,-0.32383,-0.13912,1,3,-51.5,4.1632,925.25,3
48.5,0.97555,-0.24344000000000002,-0.27595,1,3,-50.0,1.2456,920.25,3
48.75,0.9052,-0.22048,-0.29875999999999997,1,3,-49.5,0.17948,921.75,3
49.1,1.1983,-0.30086,-0.19613,1,3,-49.0,5.3321,923.25,3
49.35,1.0342,-0.24344000000000002,-0.26455,1,3,-50.5,4.2951,924.75,3
50.0,0.9521,-0.19751,-0.32156999999999997,1,3,-48.5,5.7018,922.75,3
50.25,1.0342,-0.24344000000000002,-0.26455,1,3,-49.5,0.5230899999999999,921.25,3
50.6,1.0576,-0.27789,-0.25315,1,3,-50.5,3.9147,925.25,3
51.25,0.9052,-0.22048,-0.35577,1,3,-49.0,0.10278,921.75,3
51.35,1.2452,-0.36976,-0.20754,1,3,-48.5,5.2033,923.25,3
51.75,1.1632,-0.33531,-0.21894,1,3,-49.5,4.1203,924.75,3
52.0,0.8583,-0.22048,-0.35577,1,3,-49.0,5.8828,922.25,3
52.25,0.8934799999999999,-0.20899,-0.34437,1,3,-48.5,4.7814,923.75,3
52.325,0.88175,-0.22048,-0.33297,1,3,-48.5,5.4932,922.75,3
53.0,1.0342,-0.25493000000000005,-0.29875999999999997,1,3,-50.5,3.7613,925.25,3
53.25,0.88175,-0.20899,-0.33297,1,3,-49.0,4.4455,924.25,3
53.575,0.83485,-0.20899,-0.33297,1,1,-65.0,4.5973,920.25,3
53.75,0.8465799999999999,-0.20899,-0.36718,1,3,-48.5,5.1388,923.25,3
54.0,0.88175,-0.22048,-0.34437,1,3,-48.5,5.1342,923.25,3
54.25,1.1514,-0.33531,-0.24174,1,3,-48.5,5.892,922.25,3
54.35,0.8465799999999999,-0.22048,-0.35577,1,3,-48.5,5.8997,922.25,3
54.5,1.0928,-0.28938,-0.25315,1,3,-50.5,3.8595,925.75,3
54.75,0.92865,-0.20899,-0.37858,1,3,-50.5,6.1681,923.75,3
55.75,1.0107,0.11254000000000002,-0.13912,1,1,-67.0,6.1344,924.25,3
56.75,0.87003,-0.094162,-0.19613,1,3,-51.5,5.4656,922.25,3
58.0,1.1866,-0.16305999999999998,-0.070699,1,1,-58.5,5.6543,920.75,3
58.25,0.97555,-0.082679,-0.16192,1,1,-58.5,6.0914,920.25,3
58.5,0.9403799999999999,-0.082679,-0.17332999999999998,1,1,-58.0,4.7109,921.75,3
59.25,1.1514,-0.17454,-0.082102,1,1,-58.5,4.2982,922.25,3
60.0,1.2687,-0.27789,-0.013684,1,1,-59.5,5.1971,921.25,3
60.75,1.1045,-0.094162,-0.12771,1,1,-59.0,6.1574,920.25,3
61.0,0.9052,-0.12861,-0.20754,1,3,-51.0,5.8813,921.75,3
61.25,0.9521,-0.10565,-0.18473,1,1,-59.5,0.16567,923.25,3
62.0,1.1632,-0.19751,-0.09350499999999999,1,1,-60.5,5.9196,923.75,3
62.5,1.2335,-0.23196,-0.047893,1,3,-51.0,6.0945,921.25,3
62.75,1.1514,-0.18603,-0.09350499999999999,1,1,-58.0,5.5285,920.75,3
63.0,0.9990100000000001,-0.10565,-0.17332999999999998,1,1,-61.0,5.4226,924.25,3
63.6,0.9052,-0.10565,-0.19613,1,1,-58.0,1.4680000000000002,921.75,3
64.6,1.2452,-0.23196,-0.036489999999999995,1,1,-59.0,0.54303,922.75,3
65.25,1.1163,-0.17454,-0.11631,1,1,-58.0,5.487,920.75,3
66.075,1.0342,-0.14009000000000002,-0.15052000000000001,1,1,-58.0,4.5943,921.75,3
66.5,1.1983,-0.20899,-0.070699,1,1,-59.0,0.97101,922.25,3
67.1,1.0694,-0.14009000000000002,-0.12771,1,1,-59.0,0.50315,922.75,3
68.25,1.2687,-0.24344000000000002,-0.047893,1,1,-58.0,4.493,921.75,3
68.75,0.96383,-0.094162,-0.19613,1,1,-62.0,4.9271,924.75,3
69.75,1.1632,-0.20899,-0.09350499999999999,1,1,-58.5,1.8577,921.25,3
70.75,0.9169299999999999,-0.094162,-0.19613,1,1,-58.0,1.379,921.75,3
71.5,1.3273,-0.26641,-0.025087,1,1,-64.0,4.1157,925.75,3
72.6,1.0928,-0.15158,-0.13912,1,1,-58.0,5.4104,920.75,3
73.25,1.3625,-0.27789,-0.025087,1,1,-58.5,1.4373,921.75,3
73.75,1.2218,-0.22048,-0.059296,1,1,-58.5,0.9986200000000001,922.25,3
75.25,1.0107,-0.10565,-0.17332999999999998,1,1,-58.5,5.915,920.25,3
75.75,1.128,-0.18603,-0.10490999999999999,1,1,-59.5,0.010738,923.25,3
76.5,0.92865,-0.10565,-0.19613,1,1,-60.0,5.8046,923.75,3
77.25,0.97555,-0.094162,-0.18473,1,1,-62.0,1.445,925.25,3
77.5,1.0342,-0.11713,-0.16192,1,1,-60.5,5.3904,924.25,3
78.0,1.1163,-0.16305999999999998,-0.10490999999999999,1,1,-58.0,4.5713,921.75,3
79.25,1.0811,-0.16305999999999998,-0.11631,1,1,-59.5,0.51235,922.75,3
79.75,1.3156,-0.28938,-0.025087,1,1,-59.0,5.5515,920.75,3
80.825,1.1045,-0.16305999999999998,-0.11631,1,1,-62.0,1.8561,924.75,3
82.0,1.2921,-0.25493000000000005,-0.036489999999999995,1,1,-62.5,1.4588,925.25,3
82.75,0.92865,-0.10565,-0.19613,1,1,-58.0,5.8997,920.25,3
83.5,0.97555,-0.10565,-0.18473,1,1,-58.5,0.96334,922.25,3
84.0,1.0459,-0.12861,-0.15052000000000001,1,1,-59.0,0.44946,922.75,3
86.0,1.128,-0.14009000000000002,-0.11631,1,1,-60.5,4.5452,922.25,3
86.5,1.0342,0.15847,-0.10490999999999999,1,4,-66.0,0.3068,922.75,3
88.25,1.1632,0.14698,0.46524,1,3,-56.5,4.6602,922.25,1
96.75,0.61207,0.8704200000000001,0.031928,1,1,-63.0,1.0983,920.75,1
103.25,0.57689,0.89339,0.077541,1,4,-59.0,4.7876,923.75,1
106.25,0.35411,1.0082,-0.025087,1,4,-58.5,5.8721,921.25,1
110.25,0.45963999999999994,0.89339,0.0091224,1,4,-60.5,0.8084100000000001,924.75,1
112.75,0.54171,0.9048700000000001,0.031928,1,4,-59.0,6.0255,922.25,1
115.25,0.69414,0.84746,0.077541,1,3,-59.5,5.7831,922.25,1
118.25,0.44791000000000003,0.93932,-0.059296,1,3,-59.5,0.43412,921.25,1
122.0,0.60034,0.89339,0.020525,1,4,-58.5,5.5009,921.75,1
124.25,0.67069,0.8589399999999999,0.020525,1,4,-58.5,5.5039,921.75,1
126.75,0.7176,0.84746,0.054735,1,4,-60.0,0.87744,923.25,1
131.0,0.56517,0.9163600000000001,-0.059296,1,1,-61.0,4.2246,924.25,1
135.25,0.5534399999999999,0.9048700000000001,-0.013684,1,4,-58.5,5.8414,921.25,1
138.25,0.52999,0.9163600000000001,-0.025087,1,1,-60.0,0.9694799999999999,920.75,1
140.75,0.58862,0.8704200000000001,0.0091224,1,4,-59.5,0.11198,924.25,1
151.25,0.52999,0.9048700000000001,-0.013684,1,4,-59.5,0.62126,923.25,1
153.5,0.56517,0.9048700000000001,-0.036489999999999995,1,1,-60.5,5.754,921.75,1
157.25,0.62379,0.8704200000000001,-0.0022806,1,4,-60.5,0.86056,922.75,1
159.5,0.56517,0.89339,-0.036489999999999995,1,1,-60.0,4.8857,922.75,1
171.25,0.58862,0.8704200000000001,-0.013684,1,1,-59.0,1.3898,922.25,1
174.25,-0.091458,0.8819100000000001,-0.10490999999999999,1,1,-66.5,0.57831,922.75,1
175.25,0.2603,0.99674,-0.13912,1,4,-64.5,2.0571,921.75,4
175.85,0.30721,0.77856,0.13455999999999999,1,1,-50.5,0.61973,924.75,4
176.0,0.2134,0.92784,-0.025087,1,1,-48.5,4.6878,922.25,4
177.0,0.17823,0.97377,-0.15052000000000001,1,2,-54.5,1.5278,925.25,4
179.75,-0.33769,1.0197,-0.24174,1,2,-60.0,0.9127200000000001,924.25,4
184.0,0.8231200000000001,0.69818,-0.20754,1,2,-55.0,1.0569,922.75,2
190.0,0.9872799999999999,0.57186,-0.11631,1,2,-56.5,1.7165,921.75,2
190.75,0.9521,0.53741,-0.082102,1,2,-57.5,5.6895,925.75,2
193.25,0.9052,0.6292800000000001,-0.12771,1,2,-57.0,5.4119,925.75,2
199.0,1.0576,0.53741,-0.070699,1,2,-56.5,5.6404,925.25,2
203.0,0.9403799999999999,0.58334,-0.09350499999999999,1,2,-57.0,5.2401,925.75,2
203.75,0.87003,0.6292800000000001,-0.12771,1,2,-58.0,5.5085,925.25,2
205.5,0.8934799999999999,0.57186,-0.15052000000000001,1,2,-57.0,5.3919,925.75,2
207.75,0.9403799999999999,0.58334,-0.09350499999999999,1,2,-57.0,5.372000000000001,925.75,2
208.75,0.9169299999999999,0.60631,-0.09350499999999999,1,2,-57.0,5.4196,925.25,2
